trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1104,False,"{'e': 1.6046817735150026e-05, 'a': 0.4}",30,16,30.474571359595217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'e': 1.588714923088849e-05, 'a': 0.4}",25,9,24.29969759935446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'e': 1.5729069454789374e-05, 'a': 0.4}",25,14,18.276087402844833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'e': 1.557256259874334e-05, 'a': 0.4}",30,13,26.85031003864327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'e': 1.541761301193436e-05, 'a': 0.4}",20,13,11.561060780673744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'e': 1.5264205199274627e-05, 'a': 0.4}",35,25,19.50495290207516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'e': 1.5112323819855033e-05, 'a': 0.4}",30,8,42.96941135490029,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'e': 1.4961953685411072e-05, 'a': 0.4}",25,17,16.790330508184056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'e': 1.481307975880396e-05, 'a': 0.4}",25,11,22.588925911735295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'e': 1.466568715251703e-05, 'a': 0.4}",25,2,38.29080523733239,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'e': 1.4519761127166799e-05, 'a': 0.4}",20,3,30.701632425624673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'e': 1.4375287090029125e-05, 'a': 0.4}",20,5,23.636630611417832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'e': 1.42322505935799e-05, 'a': 0.4}",30,14,28.392065991943113,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'e': 1.4090637334050282e-05, 'a': 0.4}",25,13,22.261469904408834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'e': 1.3950433149996304e-05, 'a': 0.4}",30,1,44.14165046017014,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'e': 1.3811624020882727e-05, 'a': 0.4}",25,8,22.126829070644938,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'e': 1.3674196065680938e-05, 'a': 0.4}",25,7,34.621455764159165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'e': 1.3538135541480944e-05, 'a': 0.4}",25,14,22.728050420416803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'e': 1.3403428842116915e-05, 'a': 0.4}",25,13,24.645569292858713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'e': 1.3270062496806658e-05, 'a': 0.4}",25,16,14.955289676712981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'e': 1.3138023168804505e-05, 'a': 0.4}",35,18,29.398675431340987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'e': 1.300729765406762e-05, 'a': 0.4}",20,12,14.429378333311742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'e': 1.2877872879935594e-05, 'a': 0.4}",20,13,15.130832005800325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'e': 1.2749735903823159e-05, 'a': 0.4}",25,10,32.008243873362254,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'e': 1.2622873911925919e-05, 'a': 0.4}",20,11,15.182033448622105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'e': 1.2497274217938947e-05, 'a': 0.4}",30,6,45.2117585270004,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'e': 1.2372924261788221e-05, 'a': 0.4}",20,16,7.332320231791759,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'e': 1.224981160837448e-05, 'a': 0.4}",20,6,24.60341308408849,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'e': 1.2127923946329785e-05, 'a': 0.4}",25,20,9.906125724403681,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'e': 1.200724908678636e-05, 'a': 0.4}",25,17,13.931520893750072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'e': 1.1887774962157688e-05, 'a': 0.4}",20,0,35.33565894379946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1135,False,"{'e': 1.1769489624931745e-05, 'a': 0.4}",30,12,29.713021114758472,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'e': 1.1652381246476234e-05, 'a': 0.4}",20,8,24.616923004379778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'e': 1.1536438115855702e-05, 'a': 0.4}",25,20,7.644954033726458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'e': 1.1421648638660505e-05, 'a': 0.4}",20,5,20.292651529171632,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'e': 1.1308001335847248e-05, 'a': 0.4}",20,0,-9.88395372251373,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1140,False,"{'e': 1.119548484259094e-05, 'a': 0.4}",20,10,16.708469929808206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'e': 1.1084087907148492e-05, 'a': 0.4}",25,17,13.416578661105472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'e': 1.0973799389733532e-05, 'a': 0.4}",25,19,10.787586954867589,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'e': 1.0864608261402407e-05, 'a': 0.4}",20,0,35.216267169335104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1144,False,"{'e': 1.0756503602951294e-05, 'a': 0.4}",20,9,17.96063057308378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'e': 1.0649474603824239e-05, 'a': 0.4}",35,1,46.67642912257408,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'e': 1.0543510561032177e-05, 'a': 0.4}",20,11,-8.491829813895029,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1147,False,"{'e': 1.0438600878082507e-05, 'a': 0.4}",25,13,23.260723712222703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'e': 1.0334735063919507e-05, 'a': 0.4}",25,17,16.851910390961965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'e': 1.0231902731875208e-05, 'a': 0.4}",30,16,23.96075408069502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'e': 1.013009359863071e-05, 'a': 0.4}",25,16,16.454219483408316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'e': 1.0029297483187848e-05, 'a': 0.4}",20,0,28.466105162094106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1152,False,"{'e': 9.929504305851081e-06, 'a': 0.4}",25,18,9.26105819493787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'e': 9.830704087219514e-06, 'a': 0.4}",20,16,7.362365683644988,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'e': 9.732886947188931e-06, 'a': 0.4}",20,10,18.762081974659697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'e': 9.636043103963851e-06, 'a': 0.4}",25,10,25.76024504806046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'e': 9.54016287307923e-06, 'a': 0.4}",20,9,21.253866855829063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'e': 9.44523666643208e-06, 'a': 0.4}",20,11,-27.705497005122268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1158,False,"{'e': 9.351254991322629e-06, 'a': 0.4}",30,17,23.308488898730797,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'e': 9.258208449505048e-06, 'a': 0.4}",25,13,24.388941779092843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'e': 9.166087736247617e-06, 'a': 0.4}",20,10,21.07114749798987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'e': 9.074883639402245e-06, 'a': 0.4}",25,13,-21.849021847339223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1162,False,"{'e': 8.984587038483222e-06, 'a': 0.4}",20,6,28.116458658211968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'e': 8.895188903755247e-06, 'a': 0.4}",20,14,8.433810759949912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'e': 8.806680295330328e-06, 'a': 0.4}",30,18,24.029711506642023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'e': 8.719052362273868e-06, 'a': 0.4}",25,15,21.566726160476048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'e': 8.632296341719536e-06, 'a': 0.4}",25,8,23.011882949785242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'e': 8.54640355799298e-06, 'a': 0.4}",25,19,10.98222837610856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'e': 8.46136542174425e-06, 'a': 0.4}",20,6,22.600762499717842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'e': 8.377173429088856e-06, 'a': 0.4}",20,14,10.303732466626188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'e': 8.293819160757357e-06, 'a': 0.4}",20,4,25.315175767325538,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'e': 8.211294281253486e-06, 'a': 0.4}",25,11,25.739295799685788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'e': 8.12959053802051e-06, 'a': 0.4}",35,17,32.77562067199867,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'e': 8.048699760616019e-06, 'a': 0.4}",20,9,19.917875213635334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'e': 7.968613859894859e-06, 'a': 0.4}",30,4,37.33748108654773,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'e': 7.889324827200223e-06, 'a': 0.4}",30,15,22.717495538142963,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'e': 7.810824733562767e-06, 'a': 0.4}",30,20,20.993564932408265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'e': 7.733105728907709e-06, 'a': 0.4}",35,26,16.494657702380078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'e': 7.656160041269817e-06, 'a': 0.4}",25,7,27.167958360390678,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'e': 7.579979976016195e-06, 'a': 0.4}",20,12,19.2408354945062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'e': 7.504557915076858e-06, 'a': 0.4}",20,13,13.269051164658848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'e': 7.429886316182848e-06, 'a': 0.4}",25,11,29.325893315416764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'e': 7.355957712112049e-06, 'a': 0.4}",20,11,17.813451500400053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'e': 7.282764709942446e-06, 'a': 0.4}",20,8,20.279412712051105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'e': 7.210299990312828e-06, 'a': 0.4}",20,3,31.67486987849612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'e': 7.138556306690845e-06, 'a': 0.4}",20,8,22.183509391350157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'e': 7.067526484648348e-06, 'a': 0.4}",20,3,29.145833032309756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'e': 6.997203421143928e-06, 'a': 0.4}",20,5,29.185743210617066,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'e': 6.927580083812657e-06, 'a': 0.4}",25,15,-24.865106369006263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1189,False,"{'e': 6.858649510262771e-06, 'a': 0.4}",30,18,17.615312309716302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'e': 6.79040480737947e-06, 'a': 0.4}",20,9,20.999390779307493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'e': 6.722839150635598e-06, 'a': 0.4}",20,5,22.504562358880264,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'e': 6.6559457834091735e-06, 'a': 0.4}",25,13,23.6286394476011,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'e': 6.5897180163077295e-06, 'a': 0.4}",20,15,8.108770406153765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'e': 6.524149226499366e-06, 'a': 0.4}",20,11,17.813964510585908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'e': 6.459232857050451e-06, 'a': 0.4}",20,6,24.872879599143396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'e': 6.3949624162699644e-06, 'a': 0.4}",20,12,14.873252404109852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'e': 6.3313314770602575e-06, 'a': 0.4}",20,6,22.489578827391735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'e': 6.268333676274384e-06, 'a': 0.4}",20,14,9.586849421722317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'e': 6.205962714079766e-06, 'a': 0.4}",30,15,25.6264101912312,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'e': 6.14421235332821e-06, 'a': 0.4}",20,10,20.867628335116528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'e': 6.08307641893218e-06, 'a': 0.4}",25,16,16.825529158621986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'e': 6.022548797247291e-06, 'a': 0.4}",35,24,18.5631651351983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'e': 5.962623435460923e-06, 'a': 0.4}",20,16,9.581324511045347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'e': 5.9032943409869815e-06, 'a': 0.4}",25,12,25.90578740946388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'e': 5.8445555808665665e-06, 'a': 0.4}",25,0,34.05802311693579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1206,False,"{'e': 5.7864012811747176e-06, 'a': 0.4}",25,18,11.239848871707252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'e': 5.728825626433004e-06, 'a': 0.4}",20,10,17.796707689352033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'e': 5.6718228590279695e-06, 'a': 0.4}",20,0,34.25046345089511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'e': 5.615387278635374e-06, 'a': 0.4}",20,13,12.622183064654047,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'e': 5.559513241650146e-06, 'a': 0.4}",25,15,18.69407109685517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'e': 5.504195160622027e-06, 'a': 0.4}",30,13,28.063068603838126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'e': 5.449427503696804e-06, 'a': 0.4}",20,9,19.349359308752767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'e': 5.3952047940631665e-06, 'a': 0.4}",20,5,27.87096736595083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'e': 5.341521609404953e-06, 'a': 0.4}",20,16,9.112815387611466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'e': 5.288372581358964e-06, 'a': 0.4}",20,16,5.683746241676234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'e': 5.235752394978102e-06, 'a': 0.4}",20,14,12.443024008818897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'e': 5.18365578819988e-06, 'a': 0.4}",25,15,14.852136959504463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'e': 5.132077551320205e-06, 'a': 0.4}",20,15,11.976192948521511,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'e': 5.081012526472407e-06, 'a': 0.4}",30,4,41.27141226976312,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'e': 5.030455607111439e-06, 'a': 0.4}",25,3,36.28973013406441,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'e': 4.9804017375032515e-06, 'a': 0.4}",30,17,20.748973568649383,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'e': 4.930845912219163e-06, 'a': 0.4}",30,12,34.2285536774057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'e': 4.8817831756353485e-06, 'a': 0.4}",20,3,31.821243868518245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'e': 4.833208621437263e-06, 'a': 0.4}",30,14,28.63174310647082,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'e': 4.785117392129009e-06, 'a': 0.4}",20,6,26.55213771582423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'e': 4.737504678547579e-06, 'a': 0.4}",25,19,13.827474931111952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'e': 4.690365719381937e-06, 'a': 0.4}",25,7,31.070954631109917,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'e': 4.643695800696877e-06, 'a': 0.4}",20,9,19.507254001499575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'e': 4.597490255461654e-06, 'a': 0.4}",20,7,19.5253415575703,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'e': 4.551744463083231e-06, 'a': 0.4}",25,19,9.663298585517392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'e': 4.5064538489442506e-06, 'a': 0.4}",30,19,20.57865083380774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'e': 4.461613883945555e-06, 'a': 0.4}",25,10,25.50798701593927,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'e': 4.417220084053277e-06, 'a': 0.4}",20,0,30.91205332809069,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1234,False,"{'e': 4.373268009850434e-06, 'a': 0.4}",20,2,31.316838624839736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'e': 4.329753266092978e-06, 'a': 0.4}",20,10,18.94568526347345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'e': 4.286671501270272e-06, 'a': 0.4}",30,4,43.18444900043535,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'e': 4.244018407169922e-06, 'a': 0.4}",20,3,24.48722581972905,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'e': 4.2017897184469915e-06, 'a': 0.4}",25,12,20.755408401552035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'e': 4.159981212197409e-06, 'a': 0.4}",20,5,21.167556519633628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'e': 4.118588707535708e-06, 'a': 0.4}",25,18,7.446527737051655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'e': 4.07760806517693e-06, 'a': 0.4}",20,8,23.329833967565147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'e': 4.037035187022686e-06, 'a': 0.4}",25,15,18.73012976950051,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'e': 3.996866015751353e-06, 'a': 0.4}",25,20,9.594263291683406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'e': 3.957096534412328e-06, 'a': 0.4}",25,11,17.857773796049095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'e': 3.917722766024328e-06, 'a': 0.4}",25,11,26.890422268996005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'e': 3.878740773177718e-06, 'a': 0.4}",20,9,18.913012026584937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'e': 3.8401466576407195e-06, 'a': 0.4}",25,11,24.947477500699353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'e': 3.8019365599696187e-06, 'a': 0.4}",20,8,20.179558181535675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'e': 3.7641066591228056e-06, 'a': 0.4}",25,18,10.557811240718813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'e': 3.726653172078671e-06, 'a': 0.4}",25,11,20.89796018342672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'e': 3.689572353457299e-06, 'a': 0.4}",20,8,20.894561938388684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'e': 3.652860495145926e-06, 'a': 0.4}",25,17,16.13267321719236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'e': 3.6165139259281224e-06, 'a': 0.4}",25,7,27.602818047762288,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'e': 3.580529011116689e-06, 'a': 0.4}",20,3,31.599954043341516,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'e': 3.544902152190152e-06, 'a': 0.4}",30,24,9.99001754814007,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'e': 3.509629786432929e-06, 'a': 0.4}",30,19,19.174093741970246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'e': 3.47470838657905e-06, 'a': 0.4}",20,16,10.829773538167167,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'e': 3.4401344604594294e-06, 'a': 0.4}",20,0,31.48455947563393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'e': 3.4059045506526428e-06, 'a': 0.4}",30,16,27.969284119707268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'e': 3.3720152341391845e-06, 'a': 0.4}",25,15,13.966518024362491,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'e': 3.338463121959162e-06, 'a': 0.4}",20,15,10.722451537172754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'e': 3.3052448588733918e-06, 'a': 0.4}",25,18,13.609040010820822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'e': 3.2723571230278947e-06, 'a': 0.4}",25,14,19.61604164682257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'e': 3.2397966256216737e-06, 'a': 0.4}",25,14,19.227262924212642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'e': 3.2075601105778547e-06, 'a': 0.4}",20,10,17.273475425167668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'e': 3.1756443542180685e-06, 'a': 0.4}",20,0,28.43391834750959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1267,False,"{'e': 3.144046164940084e-06, 'a': 0.4}",20,13,13.873261501747145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'e': 3.11276238289864e-06, 'a': 0.4}",20,8,23.807343547241064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'e': 3.0817898796894633e-06, 'a': 0.4}",25,17,14.154007793519781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'e': 3.051125558036417e-06, 'a': 0.4}",25,16,15.17430939024356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'e': 3.0207663514817927e-06, 'a': 0.4}",20,6,23.191120389076104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'e': 2.9907092240796304e-06, 'a': 0.4}",20,10,18.62400687536932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'e': 2.960951170092142e-06, 'a': 0.4}",30,21,17.125457544102485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'e': 2.9314892136891307e-06, 'a': 0.4}",20,12,12.045295982323758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'e': 2.902320408650404e-06, 'a': 0.4}",20,4,29.52376930448519,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'e': 2.8734418380711506e-06, 'a': 0.4}",20,0,32.12257180331616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'e': 2.844850614070247e-06, 'a': 0.4}",20,0,32.19079992752827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1278,False,"{'e': 2.8165438775014624e-06, 'a': 0.4}",20,13,13.998494388450801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'e': 2.7885187976675606e-06, 'a': 0.4}",35,21,23.35870305165595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'e': 2.7607725720371986e-06, 'a': 0.4}",25,17,14.882692308099006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'e': 2.7333024259646926e-06, 'a': 0.4}",20,9,17.167694796520408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
